TimeSpent,AmountWorkers,MinTime,MaxTime
94,1,30,90
75,1,30,90
48,2,30,90
75,1,30,90
112,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
112,1,30,90
75,1,30,90
94,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
51,2,30,90
69,1,30,90
112,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
94,1,30,90
69,1,30,90
75,1,30,90
85,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
85,1,30,90
112,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
112,1,30,90
69,1,30,90
94,1,30,90
53,2,30,90
75,1,30,90
85,1,30,90
85,1,30,90
94,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
55,2,30,90
75,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
48,2,30,90
75,1,30,90
69,1,30,90
75,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
94,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
94,1,30,90
85,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
85,1,30,90
69,1,30,90
85,1,30,90
112,1,30,90
112,1,30,90
75,1,30,90
112,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
94,1,30,90
85,1,30,90
112,1,30,90
53,2,30,90
75,1,30,90
94,1,30,90
75,1,30,90
94,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
112,1,30,90
94,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
69,1,30,90
48,2,30,90
94,1,30,90
85,1,30,90
69,1,30,90
94,1,30,90
55,2,30,90
112,1,30,90
85,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
55,2,30,90
75,1,30,90
112,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
75,1,30,90
112,1,30,90
53,2,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
94,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
85,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
85,1,30,90
94,1,30,90
69,1,30,90
94,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
94,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
112,1,30,90
69,1,30,90
75,1,30,90
94,1,30,90
69,1,30,90
94,1,30,90
75,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
85,1,30,90
85,1,30,90
75,1,30,90
94,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
94,1,30,90
112,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
75,1,30,90
94,1,30,90
69,1,30,90
112,1,30,90
75,1,30,90
94,1,30,90
69,1,30,90
75,1,30,90
94,1,30,90
69,1,30,90
112,1,30,90
75,1,30,90
69,1,30,90
55,2,30,90
94,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
85,1,30,90
112,1,30,90
75,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
112,1,30,90
51,2,30,90
94,1,30,90
94,1,30,90
69,1,30,90
85,1,30,90
94,1,30,90
85,1,30,90
112,1,30,90
75,1,30,90
94,1,30,90
75,1,30,90
94,1,30,90
69,1,30,90
112,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
94,1,30,90
94,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
85,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
48,2,30,90
75,1,30,90
85,1,30,90
85,1,30,90
112,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
94,1,30,90
85,1,30,90
112,1,30,90
85,1,30,90
94,1,30,90
69,1,30,90
60,2,30,90
75,1,30,90
94,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
94,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
68,2,30,90
75,1,30,90
94,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
69,1,30,90
94,1,30,90
85,1,30,90
85,1,30,90
75,1,30,90
85,1,30,90
112,1,30,90
85,1,30,90
112,1,30,90
75,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
112,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
94,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
55,2,30,90
69,1,30,90
94,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
94,1,30,90
112,1,30,90
94,1,30,90
94,1,30,90
48,2,30,90
75,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
60,2,30,90
75,1,30,90
75,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
85,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
112,1,30,90
94,1,30,90
69,1,30,90
85,1,30,90
112,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
48,2,30,90
69,1,30,90
51,2,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
112,1,30,90
94,1,30,90
94,1,30,90
85,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
75,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
94,1,30,90
85,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
112,1,30,90
75,1,30,90
69,1,30,90
94,1,30,90
75,1,30,90
53,2,30,90
94,1,30,90
94,1,30,90
69,1,30,90
85,1,30,90
112,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
85,1,30,90
75,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
94,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
94,1,30,90
112,1,30,90
94,1,30,90
112,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
112,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
48,2,30,90
69,1,30,90
112,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
85,1,30,90
69,1,30,90
94,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
94,1,30,90
57,2,30,90
69,1,30,90
94,1,30,90
69,1,30,90
94,1,30,90
112,1,30,90
75,1,30,90
85,1,30,90
75,1,30,90
94,1,30,90
85,1,30,90
75,1,30,90
85,1,30,90
85,1,30,90
94,1,30,90
94,1,30,90
85,1,30,90
94,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
75,1,30,90
85,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
94,1,30,90
94,1,30,90
69,1,30,90
75,1,30,90
69,1,30,90
75,1,30,90
57,2,30,90
75,1,30,90
85,1,30,90
69,1,30,90
75,1,30,90
112,1,30,90
69,1,30,90
112,1,30,90
69,1,30,90
69,1,30,90
69,1,30,90
112,1,30,90
75,1,30,90
75,1,30,90
75,1,30,90
85,1,30,90
112,1,30,90
85,1,30,90
75,1,30,90
112,1,30,90
75,1,30,90
112,1,30,90
69,1,30,90
85,1,30,90
69,1,30,90
53,2,30,90
112,1,30,90
