TimeSpent,AmountWorkers,MinTime,MaxTime
120,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
54,2,30,90
100,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
55,2,30,90
94,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
64,2,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
60,2,30,90
100,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
54,2,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
54,2,30,90
100,1,30,90
100,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
72,2,30,90
100,1,30,90
94,1,30,90
60,2,30,90
100,1,30,90
94,1,30,90
54,2,30,90
94,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
55,2,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
55,2,30,90
72,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
70,2,30,90
100,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
64,2,30,90
94,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
72,2,30,90
94,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
54,2,30,90
72,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
60,2,30,90
94,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
55,2,30,90
100,1,30,90
120,1,30,90
100,1,30,90
72,2,30,90
100,1,30,90
100,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
60,2,30,90
72,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
64,2,30,90
120,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
60,2,30,90
94,1,30,90
120,1,30,90
64,2,30,90
100,1,30,90
72,2,30,90
94,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
60,2,30,90
72,1,30,90
100,1,30,90
64,2,30,90
120,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
54,2,30,90
94,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
60,2,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
64,2,30,90
100,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
64,2,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
60,2,30,90
94,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
70,2,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
60,2,30,90
72,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
60,2,30,90
120,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
72,2,30,90
120,1,30,90
94,1,30,90
70,2,30,90
72,1,30,90
54,2,30,90
100,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
72,2,30,90
94,1,30,90
120,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
100,1,30,90
72,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
72,2,30,90
72,2,30,90
72,2,30,90
70,2,30,90
94,1,30,90
100,1,30,90
72,1,30,90
70,2,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
54,2,30,90
72,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
120,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
120,1,30,90
120,1,30,90
72,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
54,2,30,90
94,1,30,90
94,1,30,90
120,1,30,90
54,2,30,90
72,1,30,90
54,2,30,90
94,1,30,90
72,1,30,90
72,2,30,90
120,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
94,1,30,90
100,1,30,90
94,1,30,90
72,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
72,2,30,90
72,1,30,90
94,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
120,1,30,90
94,1,30,90
100,1,30,90
72,2,30,90
94,1,30,90
94,1,30,90
120,1,30,90
72,1,30,90
100,1,30,90
54,2,30,90
72,1,30,90
72,1,30,90
100,1,30,90
94,1,30,90
100,1,30,90
72,1,30,90
120,1,30,90
72,1,30,90
120,1,30,90
100,1,30,90
72,2,30,90
